,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1992,Midtown South,40.7485096643122,-73.98871313285247,La Vieja Guardia NYC - LVG Salsa Social,40.744430692995294,-73.9904412974813,Dance Studio
1993,Midtown South,40.7485096643122,-73.98871313285247,Stella Adler Studio of Acting,40.74497373304645,-73.98957496640281,Performing Arts Venue
1994,Midtown South,40.7485096643122,-73.98871313285247,Broadway Bodies,40.74566297662515,-73.99317585382934,Dance Studio
1995,Midtown South,40.7485096643122,-73.98871313285247,Arthur Murray Dance Studio,40.74621,-73.98642,Dance Studio
1996,Midtown South,40.7485096643122,-73.98871313285247,Maison 10,40.745332,-73.987545,Art Gallery
1997,Midtown South,40.7485096643122,-73.98871313285247,Museum at the Fashion Institute of Technology (FIT),40.74649449514786,-73.99393129855021,Museum
1998,Midtown South,40.7485096643122,-73.98871313285247,Euphoria Studios,40.74516703143061,-73.99058894915174,Performing Arts Venue
1999,Midtown South,40.7485096643122,-73.98871313285247,Center for Book Arts,40.744908051982875,-73.9898283560318,Art Gallery
2000,Midtown South,40.7485096643122,-73.98871313285247,Stepping Out Studios,40.74445881861339,-73.99051929871402,Dance Studio
2001,Midtown South,40.7485096643122,-73.98871313285247,Tada! Theatre,40.74512371133894,-73.98815083551503,Theater
2002,Midtown South,40.7485096643122,-73.98871313285247,The One Club,40.74505615338876,-73.9869542240789,Art Gallery
2003,Midtown South,40.7485096643122,-73.98871313285247,The Actors Green Room,40.74534423613432,-73.98826852871554,Performing Arts Venue
2004,Midtown South,40.7485096643122,-73.98871313285247,Adelante Studios,40.74724018195,-73.98739489207642,Dance Studio
2005,Midtown South,40.7485096643122,-73.98871313285247,Stage Left Studio,40.74886925167581,-73.99331004436034,Theater
2006,Midtown South,40.7485096643122,-73.98871313285247,Museum of Sex,40.744095094862885,-73.98762805650948,Erotic Museum
2007,Midtown South,40.7485096643122,-73.98871313285247,Houdini Museum,40.752095,-73.990554,Museum
2008,Midtown South,40.7485096643122,-73.98871313285247,T Schreiber Studio,40.74586035495788,-73.99331782695737,Indie Theater
2009,Midtown South,40.7485096643122,-73.98871313285247,Chelsea Studios,40.74565017866508,-73.99327797653297,Dance Studio
2010,Midtown South,40.7485096643122,-73.98871313285247,Avant Gallery,40.746082,-73.98382,Art Gallery
2011,Midtown South,40.7485096643122,-73.98871313285247,Fashion Walk of Fame,40.751024359644724,-73.98609816246035,Art Gallery
2012,Midtown South,40.7485096643122,-73.98871313285247,Kipperman Casting,40.750725355058236,-73.98409781411124,Indie Theater
2013,Midtown South,40.7485096643122,-73.98871313285247,Ballroom With Us,40.7473175,-73.98725669999999,Dance Studio
2014,Midtown South,40.7485096643122,-73.98871313285247,Tae Photography,40.747815,-73.986604,Arts & Entertainment
2015,Midtown South,40.7485096643122,-73.98871313285247,Art gallery place,40.75017866791573,-73.98666160518577,Art Gallery
2016,Midtown South,40.7485096643122,-73.98871313285247,Anamika Navatman project,40.748524990493465,-73.99221691224146,Dance Studio
2017,Midtown South,40.7485096643122,-73.98871313285247,Manhattan Ballroom,40.747195,-73.985326,Dance Studio
2018,Midtown South,40.7485096643122,-73.98871313285247,LOOP,40.751965,-73.987727,Exhibit
2019,Midtown South,40.7485096643122,-73.98871313285247,Groove Guild,40.751117,-73.985172,Music Venue
2020,Midtown South,40.7485096643122,-73.98871313285247,Reach New York: An Urban Musical Instrument,40.74926,-73.98789,Exhibit
2021,Midtown South,40.7485096643122,-73.98871313285247,NY Wedding Dance,40.7480353901142,-73.9889287721035,Dance Studio
2022,Midtown South,40.7485096643122,-73.98871313285247,Complexions Contemporary Ballet,40.75116647638866,-73.99245858192444,Dance Studio
2023,Midtown South,40.7485096643122,-73.98871313285247,Theater Hall of Fame Gershwin Theater),40.74967413300783,-73.99079940599339,Theater
2024,Midtown South,40.7485096643122,-73.98871313285247,Phase One Studio,40.749431,-73.99405334200495,Music Venue
2025,Midtown South,40.7485096643122,-73.98871313285247,Custom NYC Tours,40.75206863918968,-73.9918041229248,Tour Provider
2026,Midtown South,40.7485096643122,-73.98871313285247,AM Studios,40.74948713681949,-73.99419681233955,Performing Arts Venue
2027,Midtown South,40.7485096643122,-73.98871313285247,The Monkey,40.744446,-73.990549,Indie Theater
2028,Midtown South,40.7485096643122,-73.98871313285247,The National Yiddish Theatre- Folksbiene,40.747509,-73.991474,Theater
2029,Midtown South,40.7485096643122,-73.98871313285247,Culture Gallery,40.75286513310999,-73.98927211761475,Art Gallery
2030,Midtown South,40.7485096643122,-73.98871313285247,Galli Theater,40.74555003448085,-73.99309158325195,Theater
2031,Midtown South,40.7485096643122,-73.98871313285247,Bronze Co.,40.74759834321149,-73.98292064666748,Art Gallery
2032,Midtown South,40.7485096643122,-73.98871313285247,NYC Hip Hop Dance Center,40.745680087704486,-73.99332761764526,Dance Studio
2033,Midtown South,40.7485096643122,-73.98871313285247,The TAI Group,40.748033,-73.99199,Performing Arts Venue
2034,Midtown South,40.7485096643122,-73.98871313285247,Theatre Han,40.750301323381834,-73.99110930703945,Theater
2035,Midtown South,40.7485096643122,-73.98871313285247,Laura Boyd Studio,40.747144,-73.991773,Art Gallery
2036,Midtown South,40.7485096643122,-73.98871313285247,WNSH-FM (NASH FM 94.7 New York),40.750121968301826,-73.991677457657,Music Venue
2037,Midtown South,40.7485096643122,-73.98871313285247,Dance Chelsea,40.74632475384136,-73.9913446019438,Dance Studio
2038,Midtown South,40.7485096643122,-73.98871313285247,SassClass,40.750583,-73.985637,Dance Studio
2039,Midtown South,40.7485096643122,-73.98871313285247,Geek Gallery,40.7510225556962,-73.98605039680105,Art Gallery
2040,Midtown South,40.7485096643122,-73.98871313285247,The Gallery at the Horticultural Society of New York,40.75183,-73.989513,Art Gallery
2041,Midtown South,40.7485096643122,-73.98871313285247,"The James Gallery, Cuny Graduate Center",40.7488728886058,-73.98422148633064,Art Gallery
2042,Midtown South,40.7485096643122,-73.98871313285247,Altered Stages,40.746904,-73.992746,Theater
2043,Midtown South,40.7485096643122,-73.98871313285247,Elebash Recital Hall,40.74890331438802,-73.98403062144844,Performing Arts Venue
2044,Midtown South,40.7485096643122,-73.98871313285247,Timberlake Studios,40.74733094830411,-73.99331472124183,Arts & Entertainment
2045,Midtown South,40.7485096643122,-73.98871313285247,Dionisia Garcia Flamenco Dance Studio,40.751855,-73.9908166227313,Dance Studio
2046,Midtown South,40.7485096643122,-73.98871313285247,Donna Grossman Casting,40.74481358225937,-73.98907838656598,Performing Arts Venue
2047,Midtown South,40.7485096643122,-73.98871313285247,The League Studio,40.75083261509479,-73.98485380013902,Music Venue
2048,Midtown South,40.7485096643122,-73.98871313285247,Joy in Dance,40.751168830671375,-73.98491119103699,Dance Studio
2049,Midtown South,40.7485096643122,-73.98871313285247,"Family in New York, Inc.",40.7446237,-73.98766309999996,Tour Provider
2050,Midtown South,40.7485096643122,-73.98871313285247,Best Time To Dance,40.751356,-73.984994,Dance Studio
2051,Midtown South,40.7485096643122,-73.98871313285247,"Vinnie Potestivo Entertainment, Inc",40.74588412198981,-73.99296296395386,Performing Arts Venue
2052,Midtown South,40.7485096643122,-73.98871313285247,City Best Dance,40.74459088410249,-73.99080634117126,Dance Studio
2053,Midtown South,40.7485096643122,-73.98871313285247,Wedding Dance NYC,40.744412057925786,-73.9903450012207,Dance Studio
2054,Midtown South,40.7485096643122,-73.98871313285247,Argot studio,40.74420066123391,-73.9894322007429,Performing Arts Venue
2055,Midtown South,40.7485096643122,-73.98871313285247,UPRISE Academy,40.7457455,-73.9931919,Dance Studio
2056,Midtown South,40.7485096643122,-73.98871313285247,Mainstage Theater,40.75031531998757,-73.9940074314752,Theater
2057,Midtown South,40.7485096643122,-73.98871313285247,Midtown Live NYC,40.749329863432706,-73.99442636465159,Music Venue
2058,Midtown South,40.7485096643122,-73.98871313285247,EssentialLyfe,40.75293015260061,-73.9892292022705,Indie Theater
2059,Richmond Town,40.56960594275505,-74.1340572986257,Historic Richmond Town,40.572803296642405,-74.13342974452375,History Museum
2060,Richmond Town,40.56960594275505,-74.1340572986257,Free Style And Driving,40.571629,-74.128992,Music Venue
2061,Shore Acres,40.60971934079284,-74.06667766061771,Poolside At The Dawson's,40.610948,-74.06641,Art Gallery
2062,Shore Acres,40.60971934079284,-74.06667766061771,Moon Studio,40.612651,-74.064889,Music Venue
2063,Shore Acres,40.60971934079284,-74.06667766061771,Mode Music,40.612953999999995,-74.06559399999999,Concert Hall
2064,Shore Acres,40.60971934079284,-74.06667766061771,Soldivera Bob Orchestra,40.608963,-74.071812,Concert Hall
2065,Clifton,40.61917845202843,-74.072642445484,Garibaldi-Meucci Museum,40.615243270972364,-74.07390946207828,Museum
2066,Clifton,40.61917845202843,-74.072642445484,Garibaldi-Meucci Museum,40.615165999999995,-74.07388,Art Gallery
2067,Randall Manor,40.63563000681151,-74.09805062373887,S I Children's Theatre Association,40.63528,-74.103755,Concert Hall
2068,Elm Park,40.630146741193826,-74.1418167896889,Dance Studio,40.62936462442924,-74.14080703202625,Dance Studio
2069,Elm Park,40.630146741193826,-74.1418167896889,new york dance company,40.630746,-74.139548,Dance Studio
2070,Elm Park,40.630146741193826,-74.1418167896889,Atomic Soda Studios,40.626692999999996,-74.142156,Art Gallery
2071,Remsen Village,40.652117451793494,-73.91665331978048,K.B. Art,40.651008000000004,-73.921364,Art Gallery
2072,New Lots,40.6627442796966,-73.88511776379292,Arts East New York,40.664725,-73.880892,Art Gallery
2073,New Lots,40.6627442796966,-73.88511776379292,addis abba,40.665522,-73.888728,Music Venue
2074,Paerdegat Basin,40.63131755039667,-73.90233474295836,Neverland,40.63170466100588,-73.90691843274342,Indie Movie Theater
2075,Paerdegat Basin,40.63131755039667,-73.90233474295836,E~ theather,40.6318,-73.907315,Indie Movie Theater
2076,Mill Basin,40.61597423962336,-73.91515391550404,A J Fine Arts,40.61861,-73.916913,Art Gallery
2077,Mill Basin,40.61597423962336,-73.91515391550404,Take A Bow Performing Arts Center,40.619384000000004,-73.91575999999999,Dance Studio
2078,Mill Basin,40.61597423962336,-73.91515391550404,Jazz Club,40.613289012201264,-73.91884237864166,Jazz Club
2079,Utopia,40.73350025429757,-73.79671678028349,Bombay Theatre,40.73324068961219,-73.79429947346146,Indie Movie Theater
2080,Utopia,40.73350025429757,-73.79671678028349,PS 173 Library,40.733785629271274,-73.79411389999999,History Museum
2081,Astoria Heights,40.7703173929982,-73.89467996270574,Ultimate Sound Productions,40.76812376328578,-73.89473221315014,Music Venue
2082,Astoria Heights,40.7703173929982,-73.89467996270574,Lent Riker Smith Homestead,40.773326,-73.894748,Museum
2083,Astoria Heights,40.7703173929982,-73.89467996270574,J.J. Lally & Co,40.769257,-73.890034,Art Gallery
2084,Astoria Heights,40.7703173929982,-73.89467996270574,The Chinese Porcelain Company,40.769329471042724,-73.88998055863935,Art Gallery
2085,Astoria Heights,40.7703173929982,-73.89467996270574,"Joe-Hynn Yang Courage & Joy, Inc",40.769167,-73.889908,Art Gallery
2086,Claremont Village,40.83142834161548,-73.90119903387667,BINO,40.830484000000006,-73.901606,Music Venue
2087,Concourse Village,40.824780490842905,-73.91584652759009,Concourse Plaza Multiplex Cinemas,40.8251859,-73.9211375,Multiplex
2088,Concourse Village,40.824780490842905,-73.91584652759009,Concourse Plaza,40.825298521354426,-73.9209620197143,Multiplex
2089,Mount Eden,40.84382617671654,-73.91655551964419,Project VIP @ New Settlement Apartments,40.842372999999995,-73.914672,Theater
2090,Mount Eden,40.84382617671654,-73.91655551964419,GC International,40.845940999999996,-73.920594,Music Venue
2091,Mount Eden,40.84382617671654,-73.91655551964419,EG Music Studios,40.847215000000006,-73.919437,Music Venue
2092,Mount Eden,40.84382617671654,-73.91655551964419,Shisha Cafe & Bar,40.8457639,-73.9216747,Music Venue
2093,Mount Hope,40.84884160724665,-73.90829930881988,el divo lounge,40.84918059204656,-73.90515581404897,Music Venue
2094,Mount Hope,40.84884160724665,-73.90829930881988,Elite Bookings Hall,40.848705,-73.911909,Concert Hall
2095,Sutton Place,40.76028033131374,-73.96355614094303,CMX CineBistro,40.761337726690094,-73.96040620075772,Movie Theater
2096,Sutton Place,40.76028033131374,-73.96355614094303,Mount Vernon Hotel Museum,40.76029526333666,-73.95996149257886,History Museum
2097,Sutton Place,40.76028033131374,-73.96355614094303,Throckmorton Fine Art Gallery,40.760953,-73.968446,Art Gallery
2098,Sutton Place,40.76028033131374,-73.96355614094303,Tutuma Social Club,40.75971596065171,-73.96843134844057,Jazz Club
2099,Sutton Place,40.76028033131374,-73.96355614094303,Ballet and Body,40.76403702606645,-73.96037193240792,Dance Studio
2100,Sutton Place,40.76028033131374,-73.96355614094303,"City Cinemas 1, 2 & 3",40.7619350843919,-73.96604960328234,Movie Theater
2101,Sutton Place,40.76028033131374,-73.96355614094303,Fred Astaire Dance Studio,40.76128190740517,-73.9620847911435,Dance Studio
2102,Sutton Place,40.76028033131374,-73.96355614094303,Fred Astaire Dance Studio New York East Side,40.76128462810217,-73.96228909492493,Dance Studio
2103,Sutton Place,40.76028033131374,-73.96355614094303,ImaginAsian,40.760868,-73.964988,Indie Movie Theater
2104,Sutton Place,40.76028033131374,-73.96355614094303,The War Museum,40.759838111199954,-73.96608978509903,History Museum
2105,Sutton Place,40.76028033131374,-73.96355614094303,Korea Society,40.760458771697074,-73.96805112582342,Art Gallery
2106,Sutton Place,40.76028033131374,-73.96355614094303,Clearview First & 62nd,40.7613,-73.9611,Movie Theater
2107,Sutton Place,40.76028033131374,-73.96355614094303,Ubu Gallery,40.759049,-73.961248,Art Gallery
2108,Sutton Place,40.76028033131374,-73.96355614094303,Puccio Fine Art,40.76250791251903,-73.9629328250885,Art Gallery
2109,Sutton Place,40.76028033131374,-73.96355614094303,Martha Graham Center of Contemporary Dance,40.76264663411419,-73.9617662003498,Dance Studio
2110,Sutton Place,40.76028033131374,-73.96355614094303,Movies 101,40.76307848273061,-73.96201086291845,Movie Theater
2111,Sutton Place,40.76028033131374,-73.96355614094303,O.J. Art Gallery,40.75910900594271,-73.96734877681962,Art Gallery
2112,Sutton Place,40.76028033131374,-73.96355614094303,Broadway Performing Arts Studio,40.7631634,-73.96205320000001,Performing Arts Venue
2113,Sutton Place,40.76028033131374,-73.96355614094303,Dangerfield's,40.760986344698075,-73.96059162357405,Comedy Club
2114,Sutton Place,40.76028033131374,-73.96355614094303,Phyllis Lucas Gallery,40.759300486602676,-73.96781368490319,Art Gallery
2115,Sutton Place,40.76028033131374,-73.96355614094303,Solarmist Films,40.76376,-73.96346,Arts & Entertainment
2116,Sutton Place,40.76028033131374,-73.96355614094303,The Neighborhood Playhouse School Of The Theatre,40.75680353586733,-73.9651557513907,Indie Theater
2117,Sutton Place,40.76028033131374,-73.96355614094303,Voltz Clarke Gallery,40.763999,-73.966497,Art Gallery
2118,Sutton Place,40.76028033131374,-73.96355614094303,E 5959 Theater,40.763124655214824,-73.96790551846604,Theater
2119,Sutton Place,40.76028033131374,-73.96355614094303,East River Roundabout,40.75934645081527,-73.95789295434952,Outdoor Sculpture
2120,Hunters Point,40.743414090073536,-73.95386782130745,The Creek and The Cave,40.74309374819518,-73.9515466508085,Comedy Club
2121,Hunters Point,40.743414090073536,-73.95386782130745,The Chocolate Factory Theater,40.7434947509364,-73.95430707439516,Performing Arts Venue
2122,Hunters Point,40.743414090073536,-73.95386782130745,Ten 10 Studios,40.74467,-73.952954,Art Gallery
2123,Hunters Point,40.743414090073536,-73.95386782130745,Richard Meier Model Museum,40.74715942522308,-73.95416736602783,Museum
2124,Hunters Point,40.743414090073536,-73.95386782130745,Gantry Loft,40.742153,-73.95863,Performing Arts Venue
2125,Hunters Point,40.743414090073536,-73.95386782130745,Plaxhall Gallery,40.747547999999995,-73.954087,Art Gallery
2126,Hunters Point,40.743414090073536,-73.95386782130745,Studios LIC,40.740577536212,-73.9497336075188,Art Gallery
2127,Turtle Bay,40.75204236950722,-73.96770824581834,Japan Society,40.75228712583575,-73.96843100516413,Museum
2128,Turtle Bay,40.75204236950722,-73.96770824581834,NYC Private Shopping Tour,40.752497,-73.965902,Tour Provider
2129,Turtle Bay,40.75204236950722,-73.96770824581834,GBTV Studios,40.75341215448766,-73.97032187335817,Arts & Entertainment
2130,Turtle Bay,40.75204236950722,-73.96770824581834,Marianna Gindin Artwork,40.7505531,-73.97058449999997,Art Gallery
2131,Turtle Bay,40.75204236950722,-73.96770824581834,Cats Dance Company and School,40.75482,-73.96973,Dance Studio
2132,Turtle Bay,40.75204236950722,-73.96770824581834,Agamemnon:Redux @ The Roger Smith Hotel,40.75332026820911,-73.97232055664062,Theater
2133,Turtle Bay,40.75204236950722,-73.96770824581834,Diana Hobson Fine Art - New York Abstract Art,40.755701549271265,-73.96633386611938,Art Gallery
2134,Turtle Bay,40.75204236950722,-73.96770824581834,Trygve Lie Gallery,40.75589091330434,-73.96663132387224,Art Gallery
2135,Turtle Bay,40.75204236950722,-73.96770824581834,MoMA Landmarks – Mrs. John D. Rockefeller III Guest House,40.756221000000004,-73.968414,Museum
